day,month,year,modern_site_code,historical_site_code,start_time,number,time_seg,HSF,notes,scientific_name,common_name,species_code,order,family
30,12,2020,ASFQ25,NA,9:05,1,2,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
30,12,2020,ASFQ25,NA,9:05,1,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
10,3,2021,ASFQ25,NA,6:54,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
10,3,2021,ASFQ25,NA,6:54,1,2,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
10,3,2021,ASFQ25,NA,6:54,1,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
10,3,2021,ASFQ25,NA,6:54,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,3,2021,ASFQ25,NA,6:54,2,3,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,3,2021,ASFQ25,NA,6:54,1,3,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
10,3,2021,ASFQ25,NA,6:54,1,3,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
10,3,2021,ASFQ25,NA,6:54,1,3,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
30,12,2020,ASFQ25,NA,9:05,1,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
10,3,2021,ASFQ25,NA,6:54,1,3,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
30,12,2020,ASFQ25,NA,9:05,1,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
10,3,2021,ASFQ25,NA,6:54,1,3,H,VERIFY,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
10,3,2021,ASFQ25,NA,6:54,3,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
30,12,2020,ASFQ25,NA,9:05,1,2,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
10,3,2021,ASFQ25,NA,6:54,4,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
10,3,2021,ASFQ25,NA,6:54,2,3,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
10,3,2021,ASFQ25,NA,6:54,1,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
10,3,2021,ASFQ25,NA,6:54,1,2,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
10,3,2021,ASFQ25,NA,6:54,3,3,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
30,12,2020,ASFQ25,NA,9:05,1,2,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
10,3,2021,ASFQ25,NA,6:54,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
21,1,2021,ASFQ27,NA,6:55,1,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
21,1,2021,ASFQ27,NA,6:55,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
21,1,2021,ASFQ27,NA,6:55,3,3,H/S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
21,1,2021,ASFQ27,NA,6:55,3,3,H/S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Orthotomus sutorius,Common Tailorbird,COTA,Passeriformes,Cisticolidae (Cisticolas and Allies)
21,1,2021,ASFQ27,NA,6:55,1,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
21,1,2021,ASFQ27,NA,6:55,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
21,1,2021,ASFQ27,NA,6:55,1,3,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
21,1,2021,ASFQ27,NA,6:55,1,1,S,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
21,1,2021,ASFQ27,NA,6:55,1,1,F,,Ardeola grayii,Indian Pond Heron,IPHE,Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)"
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
21,1,2021,ASFQ27,NA,6:55,3,1,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
21,1,2021,ASFQ27,NA,6:55,3,2,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
21,1,2021,ASFQ27,NA,6:55,2,2,H/S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ27,NA,6:55,2,2,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ27,NA,6:55,2,2,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ27,NA,6:55,1,2,F,,Microcarbo niger,Little Cormorant,LICO,Suliformes,Phalacrocoracidae (Cormorants and Shags)
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
21,1,2021,ASFQ27,NA,6:55,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
21,1,2021,ASFQ27,NA,6:55,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
21,1,2021,ASFQ27,NA,6:55,2,3,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
21,1,2021,ASFQ27,NA,6:55,1,2,H,,Vanellus indicus,Red-wattled Lapwing,RWLA,Charadriiformes,Charadriidae (Plovers and Lapwings)
21,1,2021,ASFQ27,NA,6:55,1,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
21,1,2021,ASFQ27,NA,6:55,2,2,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
21,1,2021,ASFQ27,NA,6:55,3,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
21,1,2021,ASFQ27,NA,6:55,1,3,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
30,3,2021,ASFQ28,NA,7:16,1,2,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
30,3,2021,ASFQ28,NA,7:16,1,2,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
30,3,2021,ASFQ28,NA,7:16,1,2,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
30,3,2021,ASFQ28,NA,7:16,2,2,S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
30,3,2021,ASFQ28,NA,7:16,1,2,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
30,3,2021,ASFQ28,NA,7:16,2,3,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,ASFQ28,NA,7:16,1,3,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,ASFQ28,NA,7:16,2,1,S,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
30,3,2021,ASFQ28,NA,7:16,3,1,S,,Passer domesticus,House Sparrow,HOSP,Passeriformes,Passeridae (Old World Sparrows)
30,3,2021,ASFQ28,NA,7:16,3,3,S,,Passer domesticus,House Sparrow,HOSP,Passeriformes,Passeridae (Old World Sparrows)
30,3,2021,ASFQ28,NA,7:16,2,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,ASFQ28,NA,7:16,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
30,3,2021,ASFQ28,NA,7:16,1,1,S,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
30,3,2021,ASFQ28,NA,7:16,4,1,S,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
30,3,2021,ASFQ28,NA,7:16,3,1,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
30,3,2021,ASFQ28,NA,7:16,1,2,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
30,3,2021,ASFQ28,NA,7:16,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,ASFQ28,NA,7:16,1,3,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,ASFQ28,NA,7:16,1,2,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
30,3,2021,ASFQ28,NA,7:16,2,3,S,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
30,3,2021,ASFQ28,NA,7:16,1,3,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
30,3,2021,ASFQ28,NA,7:16,1,1,H,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
30,3,2021,ASFQ28,NA,7:16,1,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
30,3,2021,ASFQ28,NA,7:16,1,1,S,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,ASFQ28,NA,7:16,2,2,S,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,ASFQ28,NA,7:16,2,2,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
30,3,2021,ASFQ28,NA,7:16,2,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
30,3,2021,ASFQ28,NA,7:16,1,1,S,,Motacilla maderaspatensis,White-browed Wagtail,WBWT,Passeriformes,Motacillidae (Wagtails and Pipits)
30,3,2021,ASFQ28,NA,7:16,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
12,2,2021,ASFQ29,NA,7:05,1,1,H/S,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
12,2,2021,ASFQ29,NA,7:05,1,3,S,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
12,2,2021,ASFQ29,NA,7:05,2,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
12,2,2021,ASFQ29,NA,7:05,1,2,S,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
12,2,2021,ASFQ29,NA,7:05,3,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
12,2,2021,ASFQ29,NA,7:05,1,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
12,2,2021,ASFQ29,NA,7:05,1,3,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
12,2,2021,ASFQ29,NA,7:05,1,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
12,2,2021,ASFQ29,NA,7:05,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
12,2,2021,ASFQ29,NA,7:05,1,3,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
12,2,2021,ASFQ29,NA,7:05,1,3,H,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
12,2,2021,ASFQ29,NA,7:05,1,1,H,,Geokichla citrina,Orange-headed Thrush,OHTH,Passeriformes,Turdidae (Thrushes and Allies)
12,2,2021,ASFQ29,NA,7:05,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
12,2,2021,ASFQ29,NA,7:05,3,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
25,2,2021,ASFQ3,NA,10:07,1,2,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
25,2,2021,ASFQ3,NA,10:07,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
25,2,2021,ASFQ3,NA,10:07,3,1,H,,Merops leschenaulti,Chestnut-headed Bee-eater,CHBE,Coraciiformes,Meropidae (Bee-eaters)
25,2,2021,ASFQ3,NA,10:07,1,1,F,,Spilornis cheela,Crested Serpent-Eagle,CSEA,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
25,2,2021,ASFQ3,NA,10:07,1,1,S,,Chloropsis aurifrons,Golden-fronted Leafbird,GFLE,Passeriformes,Chloropseidae (Leafbirds)
25,2,2021,ASFQ3,NA,10:07,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
25,2,2021,ASFQ3,NA,10:07,2,1,H,,Hirundo domicola,Hill Swallow,HISW,Passeriformes,Hirundinidae (Swallows)
25,2,2021,ASFQ3,NA,10:07,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
25,2,2021,ASFQ3,NA,10:07,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
25,2,2021,ASFQ3,NA,10:07,1,3,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
25,2,2021,ASFQ3,NA,10:07,3,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
25,2,2021,ASFQ3,NA,10:07,2,1,H,,Dicaeum erythrorhynchos,Pale-Billed Flowerpecker,PBFL,Passeriformes,Dicaeidae (Flowerpeckers)
25,2,2021,ASFQ3,NA,10:07,1,2,H,,Cinnyris asiaticus,Purple Sunbird,PUSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
25,2,2021,ASFQ3,NA,10:07,1,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
25,2,2021,ASFQ3,NA,10:07,1,3,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
25,2,2021,ASFQ3,NA,10:07,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
25,2,2021,ASFQ3,NA,10:07,2,3,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
25,2,2021,ASFQ3,NA,10:07,3,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
25,2,2021,ASFQ3,NA,10:07,1,3,S,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
21,1,2021,ASFQ31,NA,8:43,1,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
21,1,2021,ASFQ31,NA,8:43,1,3,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
21,1,2021,ASFQ31,NA,8:43,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
21,1,2021,ASFQ31,NA,8:43,1,1,S,,Hieraaetus pennatus,Booted Eagle,BOEA,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
21,1,2021,ASFQ31,NA,8:43,1,3,F,,Bubulcus ibis,Cattle Egret,CAEG,Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)"
21,1,2021,ASFQ31,NA,8:43,13,2,S,,Carpodacus erythrinus,Common Rosefinch,CORO,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)"
21,1,2021,ASFQ31,NA,8:43,2,3,S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
21,1,2021,ASFQ31,NA,8:43,1,3,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
21,1,2021,ASFQ31,NA,8:43,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
21,1,2021,ASFQ31,NA,8:43,1,3,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
21,1,2021,ASFQ31,NA,8:43,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
21,1,2021,ASFQ31,NA,8:43,2,1,H,,Hirundo domicola,Hill Swallow,HISW,Passeriformes,Hirundinidae (Swallows)
21,1,2021,ASFQ31,NA,8:43,1,2,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
21,1,2021,ASFQ31,NA,8:43,2,1,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
21,1,2021,ASFQ31,NA,8:43,3,1,S,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
21,1,2021,ASFQ31,NA,8:43,1,3,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
21,1,2021,ASFQ31,NA,8:43,4,1,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ31,NA,8:43,6,1,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ31,NA,8:43,1,3,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
21,1,2021,ASFQ31,NA,8:43,2,1,H,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
21,1,2021,ASFQ31,NA,8:43,4,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
21,1,2021,ASFQ31,NA,8:43,1,1,H,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
21,1,2021,ASFQ31,NA,8:43,1,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
21,1,2021,ASFQ31,NA,8:43,3,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
20,1,2021,ASFQ32,NA,6:53,1,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
20,1,2021,ASFQ32,NA,6:53,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
20,1,2021,ASFQ32,NA,6:53,1,3,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
20,1,2021,ASFQ32,NA,6:53,3,2,S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
20,1,2021,ASFQ32,NA,6:53,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
20,1,2021,ASFQ32,NA,6:53,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
20,1,2021,ASFQ32,NA,6:53,2,3,S,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
20,1,2021,ASFQ32,NA,6:53,2,2,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
20,1,2021,ASFQ32,NA,6:53,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
20,1,2021,ASFQ32,NA,6:53,2,1,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
20,1,2021,ASFQ32,NA,6:53,3,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
20,1,2021,ASFQ32,NA,6:53,1,1,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
20,1,2021,ASFQ32,NA,6:53,1,3,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
20,1,2021,ASFQ32,NA,6:53,1,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
20,1,2021,ASFQ32,NA,6:53,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
20,1,2021,ASFQ32,NA,6:53,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
20,1,2021,ASFQ32,NA,6:53,5,1,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
20,1,2021,ASFQ32,NA,6:53,3,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
20,1,2021,ASFQ32,NA,6:53,1,2,H,,Accipiter badius,Shikra,SHIK,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
20,1,2021,ASFQ32,NA,6:53,1,3,H,,Phylloscopus affinis,Tickell's Leaf Warbler,TLWA,Passeriformes,Phylloscopidae (Leaf Warblers)
20,1,2021,ASFQ32,NA,6:53,2,3,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
20,1,2021,ASFQ32,NA,6:53,1,3,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
20,1,2021,ASFQ32,NA,6:53,3,3,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
24,2,2021,ASFQ34,NA,7:45,4,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
24,2,2021,ASFQ34,NA,7:45,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
24,2,2021,ASFQ34,NA,7:45,2,3,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
24,2,2021,ASFQ34,NA,7:45,1,1,H,,Carpodacus erythrinus,Common Rosefinch,CORO,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)"
