x,y,month,year,season,ppt,t_mean,t_sd
77.75,10.25,12,1906,dry,54.65,21.684758064516128,0.2702524705705061
77.75,10.25,12,1907,dry,49.15,21.44975806451613,0.542698256722336
77.75,10.25,12,1908,dry,4.3,20.950145161290322,0.48784857953994265
77.75,10.25,12,1909,dry,14.42,21.90009677419355,0.35649865402632375
77.75,10.25,12,1910,dry,0.11,20.56991935483871,0.6038485888694036
77.75,10.25,12,1911,dry,116.14999999999999,21.65509677419355,0.4763118274715078
77.75,10.25,12,1912,dry,21.75,21.12491935483871,0.4385180934460627
77.75,10.25,12,1913,dry,77.84,21.56983870967742,0.6028370203614566
77.75,10.25,12,1914,dry,131.71,21.670080645161292,0.7988897201405439
77.75,10.25,12,1915,dry,52.2,21.264951612903225,0.8623786808863676
77.75,10.25,12,1916,dry,18.400000000000002,21.025112903225807,0.4208887166793103
77.75,10.25,12,1917,dry,68.85000000000001,20.979741935483872,0.4666884019515904
77.75,10.25,12,1918,dry,80.85,21.570064516129033,0.9246203521980925
77.75,10.25,12,1919,dry,53.79,21.70533870967742,0.649837779591912
77.75,10.25,12,1920,dry,4.300000000000001,21.030193548387096,0.622737366758242
77.75,10.25,12,1921,dry,80.09,21.470048387096774,0.49623447674862214
77.75,10.25,12,1922,dry,134.35,21.09524193548387,0.5567507502010773
77.75,10.25,12,1923,dry,89.33,21.329790322580646,0.5855125500248134
77.75,10.25,12,1924,dry,10.07,21.37467741935484,0.29736603561904135
77.75,10.25,12,1925,dry,183.16,21.47991935483871,0.5496254345275241
77.75,10.25,12,1926,dry,11.129999999999999,21.604661290322582,0.324321044314035
77.75,10.25,12,1927,dry,53.129999999999995,21.85974193548387,0.2541713290600046
77.75,10.25,12,1928,dry,93.31,21.735064516129032,0.4078350921213025
77.75,10.25,12,1929,dry,73.92999999999999,21.650274193548388,0.2897054492270175
77.75,10.25,12,1930,dry,64.03,21.959903225806453,0.537017650537901
77.75,10.25,12,1931,dry,233.39,21.765354838709676,0.6862090812761124
77.75,10.25,12,1932,dry,48.25,21.43041935483871,0.5774828582849046
77.75,10.25,12,1933,dry,22.68,21.430096774193547,0.5135006884019218
77.75,10.25,12,1934,dry,15.31,21.355,0.25557451620483085
77.75,10.25,12,1935,dry,64.49,21.825387096774193,0.37337511766938053
77.75,10.25,12,1936,dry,68.53,22.159983870967743,0.49616589100607195
77.75,10.25,12,1937,dry,2.2,21.445,0.4856867989421437
77.75,10.25,12,1938,dry,63.85,21.529806451612902,0.3484467840148949
77.75,10.25,12,1939,dry,3.2,21.670129032258064,0.6071157353660279
77.75,10.25,12,1940,dry,47.379999999999995,22.14016129032258,0.2421104564414342
77.75,10.25,12,1941,dry,51.370000000000005,22.129870967741937,0.5486281522692444
77.75,10.25,12,1942,dry,124.55,22.294806451612903,0.34395759616119725
77.75,10.25,12,1943,dry,77.87,21.56,0.27539063164893623
77.75,10.25,12,1944,dry,121.87,21.670112903225807,0.7023785625724142
77.75,10.25,12,1945,dry,2.75,21.160048387096776,0.6732634372323945
77.75,10.25,12,1946,dry,157.37,22.130145161290322,0.38667329434438563
77.75,10.25,12,1947,dry,20.92,21.700064516129032,0.572338299463052
77.75,10.25,12,1948,dry,33.49,21.66525806451613,0.37583870367858013
77.75,10.25,12,1949,dry,0.06,21.635193548387097,0.37689321382011604
77.75,10.25,12,1950,dry,24.4,21.68998387096774,0.39092700690945215
77.75,10.25,12,1951,dry,2.24,21.870193548387096,0.5168673214249371
77.75,10.25,12,1952,dry,83.09,22.429854838709677,0.36823620575088273
77.75,10.25,12,1953,dry,19.24,21.860032258064518,0.40212647130564677
77.75,10.25,12,1954,dry,31.57,21.844806451612904,0.28430938773981634
77.75,10.25,12,1955,dry,134.58,21.235225806451613,0.323070034685713
77.75,10.25,12,1956,dry,35.04,21.52524193548387,0.5601381358047277
77.75,10.25,12,1957,dry,52.11,22.10008064516129,0.4138717010695911
77.75,10.25,12,1958,dry,12.82,22.030403225806452,0.2576844782337127
77.75,10.25,12,1959,dry,49.4,22.219709677419356,0.30479492488648624
77.75,10.25,12,1960,dry,7.85,21.965177419354838,0.40743288912382253
77.75,10.25,12,1961,dry,78.97,21.65972580645161,0.44782725164043796
77.75,10.25,12,1962,dry,45.19,21.89482258064516,0.46756627958659674
77.75,10.25,12,1963,dry,113.3,22.619967741935483,0.4837482460861206
77.75,10.25,12,1964,dry,120.4,21.865112903225807,0.43877744376994804
77.75,10.25,12,1965,dry,175.59,21.960193548387096,0.47481065835796327
77.75,10.25,12,1966,dry,101.4,21.22514516129032,0.42020776990968806
77.75,10.25,12,1967,dry,88.95,21.844758064516128,0.4894347738457725
77.75,10.25,12,1968,dry,60.53,21.125129032258066,0.5257006589264457
77.75,10.25,12,1969,dry,131.82,21.620209677419354,0.6020257023056069
77.75,10.25,12,1970,dry,12.87,21.445435483870966,0.7207307373068841
77.75,10.25,12,1971,dry,203.16,21.54024193548387,0.39373815053001354
77.75,10.25,12,1972,dry,45.06,22.955193548387097,0.3346169371440357
77.75,10.25,12,1973,dry,146.16,21.484774193548386,0.47450596832757996
77.75,10.25,12,1974,dry,21.37,21.885193548387097,0.39294846306310466
77.75,10.25,12,1975,dry,22.98,20.980306451612904,0.47844730948871356
77.75,10.25,12,1976,dry,32.66,22.115048387096774,0.4976983583597384
77.75,10.25,12,1977,dry,6.9399999999999995,21.934887096774194,0.592806020966913
77.75,10.25,12,1978,dry,167.18,22.330387096774192,0.29797199839575017
77.75,10.25,12,1979,dry,16.79,22.22498387096774,0.4070162872226568
77.75,10.25,12,1980,dry,33.64,22.499903225806452,0.4186222923542342
77.75,10.25,12,1981,dry,56.63,21.519935483870967,0.41204707946899094
77.75,10.25,12,1982,dry,29.35,21.98985483870968,0.335563560634653
77.75,10.25,12,1983,dry,185.91,22.400435483870968,0.37012988130149393
77.75,10.25,12,1984,dry,58.129999999999995,21.89482258064516,0.790650508003664
77.75,10.25,12,1985,dry,19.8,22.400322580645163,0.46472560987438444
77.75,10.25,12,1986,dry,23.81,23.01025806451613,0.3204471841808922
77.75,10.25,12,1987,dry,166.41,22.719951612903227,0.5440621801908113
77.75,10.25,12,1988,dry,10.02,22.579677419354837,0.4165591904397081
77.75,10.25,12,1989,dry,19.18,22.520338709677418,0.3302107505593149
77.75,10.25,12,1990,dry,63.339999999999996,22.70025806451613,0.32555808163233985
77.75,10.25,12,1991,dry,37.19,22.105129032258066,0.4190041958370251
77.75,10.25,12,1992,dry,57.57,21.599725806451612,0.39265453091128505
77.75,10.25,12,1993,dry,92.68,21.790016129032256,0.5531882663836213
77.75,10.25,12,1994,dry,8.02,22.16016129032258,0.602207721459088
77.75,10.25,12,1995,dry,0.28,22.210016129032258,0.4112873181420938
77.75,10.25,12,1996,dry,168.49,21.79033870967742,0.6689288500667412
77.75,10.25,12,1997,dry,122.02,23.429870967741934,0.4527227070319816
77.75,10.25,12,1998,dry,166.58,22.324870967741937,0.47850236794506323
77.75,10.25,12,1999,dry,38.83,22.239645161290323,0.6430859739509743
77.75,10.25,12,2000,dry,105.38,21.81,0.6565300196233735
77.75,10.25,12,2001,dry,12.11,22.355129032258066,0.4915599483233956
77.75,10.25,12,2002,dry,11.08,22.424887096774192,0.5138731800369523
77.75,10.25,12,2003,dry,4.08,22.684951612903227,0.612843364365897
